episode,update,state,action,reward,next_state,done,q_old,q_new,td_error,alpha,gamma,epsilon
852,191500,"(15, 1, 0, 201)",1,-0.05,"(15, 2, 0, 200)",0,-0.111969,-0.116587,-0.030786,0.15,0.99,0.182008
854,192000,"(15, 2, 0, 151)",2,-0.05,"(15, 1, 0, 150)",0,-0.301702,-0.308798,-0.047304,0.15,0.99,0.181281
856,192500,"(1, 1, 0, 101)",1,-0.05,"(1, 1, 0, 100)",0,-0.278684,-0.285766,-0.047213,0.15,0.99,0.180556
858,193000,"(15, 9, 0, 51)",1,-0.05,"(15, 9, 0, 50)",0,-0.37556,-0.382497,-0.046244,0.15,0.99,0.179835
860,193500,"(13, 7, 0, 1)",0,-0.05,"(12, 7, 0, 0)",1,-0.315036,-0.275281,0.265036,0.15,0.99,0.179116
863,194000,"(15, 1, 0, 176)",2,-0.05,"(15, 1, 0, 175)",0,-0.378159,-0.385092,-0.046218,0.15,0.99,0.178044
865,194500,"(7, 5, 0, 126)",0,-0.05,"(7, 5, 0, 125)",0,-0.331887,-0.33889,-0.046681,0.15,0.99,0.177332
867,195000,"(7, 5, 0, 76)",3,-0.05,"(7, 5, 0, 75)",0,-0.357651,-0.364615,-0.046423,0.15,0.99,0.176624
869,195500,"(7, 8, 0, 26)",3,-0.05,"(7, 7, 0, 25)",0,-0.325176,-0.332676,-0.050001,0.15,0.99,0.175918
872,196000,"(11, 3, 0, 201)",3,-0.05,"(11, 2, 0, 200)",0,-0.332193,-0.33683,-0.030911,0.15,0.99,0.174864
874,196500,"(7, 1, 0, 151)",1,-0.05,"(7, 1, 0, 150)",0,-0.345125,-0.352075,-0.046332,0.15,0.99,0.174166
876,197000,"(10, 1, 0, 101)",0,-0.05,"(9, 1, 0, 100)",0,-0.322877,-0.328254,-0.03585,0.15,0.99,0.17347
878,197500,"(8, 5, 0, 51)",1,-0.05,"(8, 5, 0, 50)",0,-0.325872,-0.332883,-0.046741,0.15,0.99,0.172777
880,198000,"(7, 6, 0, 1)",2,-0.05,"(7, 6, 0, 0)",1,-0.346392,-0.301933,0.296392,0.15,0.99,0.172086
883,198500,"(15, 9, 0, 176)",0,-0.05,"(15, 10, 0, 175)",0,-0.096977,-0.101499,-0.030148,0.15,0.99,0.171056
885,199000,"(13, 4, 0, 126)",1,-0.05,"(13, 5, 0, 125)",0,-0.32747,-0.337745,-0.068501,0.15,0.99,0.170372
887,199500,"(15, 3, 0, 76)",0,-0.05,"(15, 3, 0, 75)",0,-0.398609,-0.405511,-0.046014,0.15,0.99,0.169691
889,200000,"(13, 2, 0, 26)",0,-0.05,"(13, 2, 0, 25)",0,-0.321807,-0.328824,-0.046782,0.15,0.99,0.169013
892,200500,"(12, 1, 0, 201)",0,-0.05,"(11, 1, 0, 200)",0,-0.349474,-0.358538,-0.060429,0.15,0.99,0.168001
894,201000,"(7, 11, 0, 151)",2,-0.05,"(7, 11, 0, 150)",0,-0.381592,-0.38852,-0.046184,0.15,0.99,0.16733
896,201500,"(11, 6, 0, 101)",0,-0.05,"(11, 5, 0, 100)",0,-0.383184,-0.390638,-0.049693,0.15,0.99,0.166661
898,202000,"(6, 15, 1, 51)",3,-0.05,"(7, 15, 1, 50)",0,-0.120896,-0.131034,-0.067583,0.15,0.99,0.165995
900,202500,"(7, 3, 0, 1)",0,-0.05,"(6, 3, 0, 0)",1,-0.279868,-0.245388,0.229868,0.15,0.99,0.165332
903,203000,"(5, 1, 0, 176)",2,-0.05,"(6, 1, 0, 175)",0,-0.373583,-0.382787,-0.061356,0.15,0.99,0.164342
905,203500,"(3, 5, 0, 126)",1,-0.05,"(3, 6, 0, 125)",0,-0.304742,-0.312239,-0.049979,0.15,0.99,0.163685
907,204000,"(15, 5, 0, 76)",0,-0.05,"(14, 5, 0, 75)",0,-0.418795,-0.42293,-0.027563,0.15,0.99,0.163031
909,204500,"(5, 15, 1, 26)",3,-0.05,"(5, 14, 1, 25)",0,-0.122999,-0.130302,-0.048686,0.15,0.99,0.16238
912,205000,"(1, 7, 0, 201)",1,-0.05,"(1, 7, 0, 200)",0,-0.396809,-0.403714,-0.046032,0.15,0.99,0.161407
914,205500,"(7, 9, 0, 151)",2,-0.05,"(8, 9, 0, 150)",0,-0.371055,-0.377279,-0.041491,0.15,0.99,0.160762
916,206000,"(6, 15, 1, 101)",0,-0.05,"(5, 15, 1, 100)",0,-0.038769,-0.04346,-0.031269,0.15,0.99,0.16012
918,206500,"(1, 5, 0, 51)",3,-0.05,"(1, 4, 0, 50)",0,-0.314336,-0.319374,-0.033585,0.15,0.99,0.15948
920,207000,"(15, 7, 0, 1)",2,-0.05,"(15, 7, 0, 0)",1,-0.345903,-0.301518,0.295903,0.15,0.99,0.158843
923,207500,"(7, 11, 0, 176)",1,-0.05,"(7, 12, 0, 175)",0,-0.352966,-0.353113,-0.000982,0.15,0.99,0.157892
925,208000,"(11, 7, 0, 126)",1,-0.05,"(11, 8, 0, 125)",0,-0.415326,-0.421052,-0.038172,0.15,0.99,0.157261
927,208500,"(5, 1, 0, 76)",1,-0.05,"(5, 1, 0, 75)",0,-0.341908,-0.348895,-0.046581,0.15,0.99,0.156632
929,209000,"(4, 9, 0, 26)",0,-0.05,"(3, 9, 0, 25)",0,-0.280158,-0.289978,-0.065464,0.15,0.99,0.156006
932,209500,"(6, 7, 0, 201)",2,-0.05,"(7, 7, 0, 200)",0,-0.311702,-0.314378,-0.017838,0.15,0.99,0.155072
934,210000,"(15, 2, 0, 151)",0,-0.05,"(15, 2, 0, 150)",0,-0.351758,-0.35873,-0.046482,0.15,0.99,0.154453
936,210500,"(14, 9, 0, 101)",1,-0.05,"(14, 9, 0, 100)",0,-0.420564,-0.427433,-0.045794,0.15,0.99,0.153835
938,211000,"(5, 15, 1, 51)",0,-0.05,"(5, 15, 1, 50)",0,-0.115682,-0.123009,-0.048843,0.15,0.99,0.153221
940,211500,"(11, 5, 0, 1)",1,-0.05,"(11, 6, 0, 0)",1,-0.351143,-0.305972,0.301143,0.15,0.99,0.152608
943,212000,"(9, 10, 0, 176)",0,-0.05,"(9, 9, 0, 175)",0,-0.295106,-0.305084,-0.066522,0.15,0.99,0.151695
945,212500,"(6, 3, 0, 126)",3,-0.05,"(6, 3, 0, 125)",0,-0.384243,-0.391167,-0.046158,0.15,0.99,0.151088
947,213000,"(3, 5, 0, 76)",2,-0.05,"(3, 5, 0, 75)",0,-0.327831,-0.334839,-0.046722,0.15,0.99,0.150485
949,213500,"(1, 3, 0, 26)",2,-0.05,"(2, 3, 0, 25)",0,-0.30309,-0.309558,-0.043119,0.15,0.99,0.149883
952,214000,"(5, 5, 0, 201)",1,-0.05,"(5, 6, 0, 200)",0,-0.455342,-0.456688,-0.008972,0.15,0.99,0.148986
954,214500,"(7, 8, 0, 151)",1,-0.05,"(7, 9, 0, 150)",0,-0.387111,-0.39567,-0.05706,0.15,0.99,0.14839
956,215000,"(5, 6, 0, 101)",0,-0.05,"(5, 6, 0, 100)",0,-0.387043,-0.393226,-0.04122,0.15,0.99,0.147797
958,215500,"(9, 5, 0, 51)",0,-0.05,"(9, 4, 0, 50)",0,-0.402506,-0.407879,-0.035826,0.15,0.99,0.147207
960,216000,"(5, 7, 0, 1)",3,-0.05,"(5, 6, 0, 0)",1,-0.311204,-0.272023,0.261204,0.15,0.99,0.146619
963,216500,"(11, 3, 0, 176)",1,-0.05,"(11, 3, 0, 175)",0,-0.507725,-0.514464,-0.044923,0.15,0.99,0.145741
965,217000,"(9, 2, 0, 126)",3,-0.05,"(9, 1, 0, 125)",0,-0.34097,-0.349616,-0.057641,0.15,0.99,0.145158
967,217500,"(11, 6, 0, 76)",2,-0.05,"(11, 6, 0, 75)",0,-0.39413,-0.401039,-0.046059,0.15,0.99,0.144578
969,218000,"(13, 5, 0, 26)",0,-0.05,"(12, 5, 0, 25)",0,-0.352615,-0.360582,-0.053111,0.15,0.99,0.144
972,218500,"(9, 5, 0, 201)",2,-0.05,"(9, 5, 0, 200)",0,-0.360807,-0.367766,-0.046392,0.15,0.99,0.143138
974,219000,"(15, 1, 0, 151)",1,-0.05,"(15, 2, 0, 150)",0,-0.354295,-0.362956,-0.057741,0.15,0.99,0.142566
976,219500,"(15, 3, 0, 101)",1,-0.05,"(15, 4, 0, 100)",0,-0.412712,-0.420493,-0.051878,0.15,0.99,0.141997
978,220000,"(10, 3, 0, 51)",3,-0.05,"(10, 3, 0, 50)",0,-0.410882,-0.417766,-0.045891,0.15,0.99,0.141429
980,220500,"(9, 5, 0, 1)",3,-0.05,"(9, 4, 0, 0)",1,-0.328761,-0.286947,0.278761,0.15,0.99,0.140864
983,221000,"(11, 9, 0, 176)",2,-0.05,"(11, 9, 0, 175)",0,-0.290735,-0.297799,-0.047093,0.15,0.99,0.14002
985,221500,"(1, 1, 0, 126)",3,-0.05,"(2, 1, 0, 125)",0,-0.364546,-0.371042,-0.043304,0.15,0.99,0.139461
987,222000,"(3, 8, 0, 76)",1,-0.05,"(3, 9, 0, 75)",0,-0.34767,-0.353775,-0.040704,0.15,0.99,0.138904
989,222500,"(13, 7, 0, 26)",3,-0.05,"(13, 7, 0, 25)",0,-0.351232,-0.358205,-0.046488,0.15,0.99,0.138349
992,223000,"(9, 3, 0, 201)",2,-0.05,"(10, 3, 0, 200)",0,-0.430943,-0.434975,-0.02688,0.15,0.99,0.13752
994,223500,"(14, 5, 0, 151)",3,-0.05,"(15, 5, 0, 150)",0,-0.387914,-0.39443,-0.043437,0.15,0.99,0.136971
996,224000,"(12, 1, 0, 101)",1,-0.05,"(11, 1, 0, 100)",0,-0.432108,-0.433782,-0.011155,0.15,0.99,0.136423
998,224500,"(15, 10, 0, 51)",3,-0.05,"(15, 10, 0, 50)",0,-0.429739,-0.436595,-0.045703,0.15,0.99,0.135878
1000,225000,"(8, 5, 0, 1)",2,-0.05,"(9, 5, 0, 0)",1,-0.349152,-0.304279,0.299152,0.15,0.99,0.135335
1003,225500,"(15, 9, 0, 176)",2,-0.05,"(15, 9, 0, 175)",0,-0.10745,-0.114789,-0.048925,0.15,0.99,0.134525
1005,226000,"(8, 15, 0, 126)",2,-0.05,"(9, 15, 0, 125)",0,3.114331,3.539861,2.836867,0.15,0.99,0.133987
1007,226500,"(13, 3, 0, 76)",0,-0.05,"(13, 2, 0, 75)",0,-0.432709,-0.440717,-0.053383,0.15,0.99,0.133452
1009,227000,"(11, 7, 0, 26)",3,-0.05,"(11, 6, 0, 25)",0,-0.34838,-0.35709,-0.058067,0.15,0.99,0.132919
1012,227500,"(5, 7, 0, 201)",3,-0.05,"(5, 6, 0, 200)",0,-0.392545,-0.40568,-0.087567,0.15,0.99,0.132123
1014,228000,"(15, 7, 0, 151)",1,-0.05,"(15, 7, 0, 150)",0,-0.431563,-0.438416,-0.045684,0.15,0.99,0.131595
1016,228500,"(15, 10, 0, 101)",0,-0.05,"(15, 10, 0, 100)",0,-0.474304,-0.481093,-0.045257,0.15,0.99,0.131069
1018,229000,"(4, 1, 0, 51)",0,-0.05,"(3, 1, 0, 50)",0,-0.379333,-0.383453,-0.027463,0.15,0.99,0.130545
1020,229500,"(11, 6, 0, 1)",2,-0.05,"(11, 6, 0, 0)",1,-0.3685,-0.320725,0.3185,0.15,0.99,0.130023
1023,230000,"(13, 3, 0, 176)",1,-0.05,"(13, 3, 0, 175)",0,-0.449202,-0.455772,-0.043795,0.15,0.99,0.129245
1025,230500,"(15, 9, 0, 126)",0,-0.05,"(14, 9, 0, 125)",0,-0.497809,-0.50382,-0.040075,0.15,0.99,0.128728
1027,231000,"(15, 3, 0, 76)",0,-0.05,"(15, 3, 0, 75)",0,-0.477065,-0.483123,-0.040392,0.15,0.99,0.128214
1029,231500,"(3, 15, 0, 26)",2,-0.05,"(3, 15, 0, 25)",0,-0.18296,-0.190186,-0.04817,0.15,0.99,0.127702
1032,232000,"(6, 9, 0, 201)",2,-0.05,"(7, 9, 0, 200)",0,-0.229788,-0.22409,0.037984,0.15,0.99,0.126937
1034,232500,"(6, 1, 0, 151)",2,-0.05,"(7, 1, 0, 150)",0,-0.417059,-0.422733,-0.037825,0.15,0.99,0.12643
1036,233000,"(9, 4, 0, 101)",0,-0.05,"(9, 4, 0, 100)",0,-0.381439,-0.388367,-0.046186,0.15,0.99,0.125924
1038,233500,"(3, 8, 0, 51)",3,-0.05,"(3, 7, 0, 50)",0,-0.360218,-0.369137,-0.059464,0.15,0.99,0.125421
1040,234000,"(15, 11, 0, 1)",0,-0.05,"(14, 11, 0, 0)",1,-0.34923,-0.304346,0.29923,0.15,0.99,0.12492
1043,234500,"(12, 11, 0, 176)",3,-0.05,"(12, 11, 0, 175)",0,-0.175481,-0.179227,-0.024974,0.15,0.99,0.124172
1045,235000,"(1, 1, 0, 126)",1,-0.05,"(2, 1, 0, 125)",0,-0.399897,-0.405671,-0.038495,0.15,0.99,0.123676
1047,235500,"(5, 9, 0, 76)",1,-0.05,"(5, 9, 0, 75)",0,-0.390793,-0.397707,-0.046092,0.15,0.99,0.123182
1049,236000,"(3, 3, 0, 26)",2,-0.05,"(4, 3, 0, 25)",0,-0.351676,-0.356798,-0.03415,0.15,0.99,0.122689
1052,236500,"(15, 6, 0, 201)",0,-0.05,"(15, 5, 0, 200)",0,0.0,-0.011923,-0.079486,0.15,0.99,0.121955
1054,237000,"(11, 13, 0, 151)",1,-0.05,"(11, 13, 0, 150)",0,-0.498238,-0.504991,-0.045018,0.15,0.99,0.121467
1056,237500,"(8, 5, 0, 101)",0,-0.05,"(8, 5, 0, 100)",0,-0.40607,-0.412961,-0.045939,0.15,0.99,0.120982
1058,238000,"(9, 13, 0, 51)",1,-0.05,"(9, 13, 0, 50)",0,-0.377164,-0.384098,-0.046228,0.15,0.99,0.120499
1060,238500,"(5, 6, 0, 1)",1,-0.05,"(5, 7, 0, 0)",1,-0.34914,-0.304269,0.29914,0.15,0.99,0.120017
1063,239000,"(9, 9, 0, 176)",2,-0.05,"(10, 9, 0, 175)",0,-0.378072,-0.381396,-0.022164,0.15,0.99,0.119298
1065,239500,"(3, 3, 0, 126)",0,-0.05,"(2, 3, 0, 125)",0,-0.375039,-0.380121,-0.033876,0.15,0.99,0.118822
1067,240000,"(15, 3, 0, 76)",3,-0.05,"(15, 2, 0, 75)",0,-0.495734,-0.501356,-0.037475,0.15,0.99,0.118347
1069,240500,"(11, 10, 0, 26)",1,-0.05,"(11, 10, 0, 25)",0,-0.360695,-0.367654,-0.046393,0.15,0.99,0.117874
1072,241000,"(10, 1, 0, 201)",2,-0.05,"(11, 1, 0, 200)",0,-0.493383,-0.489981,0.022676,0.15,0.99,0.117168
1074,241500,"(15, 3, 0, 151)",1,-0.05,"(15, 4, 0, 150)",0,-0.452585,-0.46035,-0.051768,0.15,0.99,0.1167
1076,242000,"(2, 1, 0, 101)",3,-0.05,"(2, 1, 0, 100)",0,-0.355663,-0.361698,-0.040228,0.15,0.99,0.116234
1078,242500,"(1, 14, 0, 51)",3,-0.05,"(1, 13, 0, 50)",0,-0.260901,-0.270996,-0.067297,0.15,0.99,0.115769
1080,243000,"(9, 2, 0, 1)",2,-0.05,"(9, 2, 0, 0)",1,-0.362759,-0.315845,0.312759,0.15,0.99,0.115307
1083,243500,"(15, 6, 0, 176)",2,-0.05,"(15, 6, 0, 175)",0,-0.367844,-0.374792,-0.046322,0.15,0.99,0.114616
1085,244000,"(10, 1, 0, 126)",1,-0.05,"(10, 1, 0, 125)",0,-0.411469,-0.418352,-0.045885,0.15,0.99,0.114158
1087,244500,"(15, 2, 0, 76)",2,-0.05,"(15, 2, 0, 75)",0,-0.499753,-0.506504,-0.045002,0.15,0.99,0.113702
1089,245000,"(15, 1, 0, 26)",0,-0.05,"(15, 2, 0, 25)",0,-0.356018,-0.356765,-0.004986,0.15,0.99,0.113248
1092,245500,"(11, 1, 0, 201)",1,-0.05,"(11, 2, 0, 200)",0,-0.479231,-0.485176,-0.039634,0.15,0.99,0.112569
1094,246000,"(15, 1, 0, 151)",3,-0.05,"(15, 1, 0, 150)",0,-0.4327,-0.439551,-0.045673,0.15,0.99,0.11212
1096,246500,"(11, 5, 0, 101)",1,-0.05,"(11, 6, 0, 100)",0,-0.479482,-0.485462,-0.039872,0.15,0.99,0.111672
1098,247000,"(5, 1, 0, 51)",1,-0.05,"(5, 1, 0, 50)",0,-0.445122,-0.451955,-0.045549,0.15,0.99,0.111225
1100,247500,"(6, 3, 0, 1)",3,-0.05,"(6, 3, 0, 0)",1,-0.36485,-0.317622,0.31485,0.15,0.99,0.110781
1103,248000,"(3, 1, 0, 176)",1,-0.05,"(3, 2, 0, 175)",0,-0.384051,-0.394184,-0.06755,0.15,0.99,0.110118
1105,248500,"(13, 5, 0, 126)",0,-0.05,"(12, 5, 0, 125)",0,-0.502592,-0.512679,-0.067245,0.15,0.99,0.109678
1107,249000,"(8, 5, 0, 76)",0,-0.05,"(8, 5, 0, 75)",0,-0.455734,-0.462551,-0.045443,0.15,0.99,0.109239
1109,249500,"(5, 4, 0, 26)",1,-0.05,"(5, 5, 0, 25)",0,-0.40253,-0.40518,-0.017662,0.15,0.99,0.108803
1112,250000,"(7, 5, 0, 201)",3,-0.05,"(7, 5, 0, 200)",0,-0.333698,-0.340697,-0.046663,0.15,0.99,0.108151
